item,wpl_uom,wpl
60-70930-KV-59,LBS_PER_FT,0.0249983
60-70931-KV-98,LBS_PER_FT,0.0429959
60-70932-LJ-144,LBS_PER_FT,0.306
60-70933-L7-177,LBS_PER_FT,0.19
60-70934-4B-120,LBS_PER_FT,0.18
60-70935-23-154,LBS_PER_FT,0.433
60-70936-KV-79,LBS_PER_FT,0.39399745
60-70938-T4-79,LBS_PER_FT,0.072
60-70939-4B-96,LBS_PER_FT,0.504
60-70944-7W-144,LBS_PER_FT,0.4
60-70945-XO-106,LBS_PER_FT,0.114
60-70946-XO-110,LBS_PER_FT,0.145
60-7094-7O-216,LBS_PER_FT,0.644
60-70947-XO-98,LBS_PER_FT,0.148
60-70948-XO-98,LBS_PER_FT,0.161
60-70950-2L-98,LBS_PER_FT,0.08599795
60-70951-2L-98,LBS_PER_FT,0.045
60-70952-23-72,LBS_PER_FT,0.134
60-70952-2I-72,LBS_PER_FT,0.134
60-70952-2I-98,LBS_PER_FT,0.134
60-7095-2O-144,LBS_PER_FT,0.168
60-7095-2O-158,LBS_PER_FT,0.16799995
60-70954-9D-144,LBS_PER_FT,0.106
60-70955-2I-79,LBS_PER_FT,0.091
60-70956-KV-199,LBS_PER_FT,0.255999
60-70956-KV-33,LBS_PER_FT,0.256
60-70958-9D-120,LBS_PER_FT,0.081
60-70960-2A-39,LBS_PER_FT,0.06
60-70961-2I-79,LBS_PER_FT,0.052
60-70961-2I-81,LBS_PER_FT,0.052
60-70963-T5-114,LBS_PER_FT,0.254
60-70963-T5-116,LBS_PER_FT,0.254
60-70963-T5-118,LBS_PER_FT,0.254
60-70964-25-39,LBS_PER_FT,0.033
60-70965-23-72,LBS_PER_FT,0.067
60-70965-2I-72,LBS_PER_FT,0.067
60-70966-B4-39,LBS_PER_FT,0.033
60-70967-2A-24,LBS_PER_FT,0.076
60-7096-77-144,LBS_PER_FT,0.931
60-70968-23-236,LBS_PER_FT,0.338
60-70969-4B-72,LBS_PER_FT,0.321
60-70969-4C-147,LBS_PER_FT,0.321
60-70969-4C-72,LBS_PER_FT,0.321
60-70969-4C-73,LBS_PER_FT,0.3209959
60-70969-4C-73-1,LBS_PER_FT,0.321
60-70969-4C-94,LBS_PER_FT,0.321
60-70970-2A-233,LBS_PER_FT,0.2799983
60-70970-2A-236,LBS_PER_FT,0.28
60-70971-B5-124,LBS_PER_FT,0.066
60-70971-B5-131,LBS_PER_FT,0.066
60-70972-2I-39,LBS_PER_FT,0.12
60-70973-ALU-39,LBS_PER_FT,0.079
60-709-76-144,LBS_PER_FT,1.322
60-70977-09-144,LBS_PER_FT,0.594
60-70981-77-120,LBS_PER_FT,0.674
60-70982-77-144,LBS_PER_FT,0.188
60-70984-03-144,LBS_PER_FT,0.54
60-70985-77-120,LBS_PER_FT,0.916
60-70986-77-120,LBS_PER_FT,0.996
60-70987-77-144,LBS_PER_FT,0.925
60-70988-77-102,LBS_PER_FT,0.274
60-70988-77-103,LBS_PER_FT,0.274
60-70989-77-113,LBS_PER_FT,0.17
60-70992-77-169,LBS_PER_FT,0.174
60-70993-77-134,LBS_PER_FT,0.316
60-70994-77-134,LBS_PER_FT,0.316
60-70995-77-134,LBS_PER_FT,0.317
60-70996-77-197,LBS_PER_FT,0.314
60-70997-77-118,LBS_PER_FT,0.317
60-70-R7-144,LBS_PER_FT,0.145
60-71000-2L-118,LBS_PER_FT,0.161
60-71000-2L-98,LBS_PER_FT,0.161
60-71005-76-120,LBS_PER_FT,4.923
60-71006-4D-118,LBS_PER_FT,0.504
60-7100-7W-142,LBS_PER_FT,0.612
60-71008-77-144,LBS_PER_FT,0.289
60-71008-77-83,LBS_PER_FT,0.289
60-71008-77-93,LBS_PER_FT,0.289
60-71009-76-144,LBS_PER_FT,0.333
60-71009-79-164,LBS_PER_FT,0.333
60-71009-79-240,LBS_PER_FT,0.333
60-71009-79-316,LBS_PER_FT,0.333
60-71010-28-163,LBS_PER_FT,0.192
60-71010-28-216,LBS_PER_FT,0.192
60-71011-79-148,LBS_PER_FT,0.2359973
60-71011-79-216,LBS_PER_FT,0.236
60-71011-79-294,LBS_PER_FT,0.236
60-71012-79-144,LBS_PER_FT,0.248
60-71012-79-148,LBS_PER_FT,0.248
60-71012-79-216,LBS_PER_FT,0.248
60-71012-79-288,LBS_PER_FT,0.248
60-71013-28-203,LBS_PER_FT,0.416
60-71013-28-290,LBS_PER_FT,0.416
60-71013-Z8-290,LBS_PER_FT,0.416
60-71014-28-209,LBS_PER_FT,0.345
60-71014-28-290,LBS_PER_FT,0.345
60-71015-28-209,LBS_PER_FT,0.275
60-71015-28-295,LBS_PER_FT,0.275
60-71016-28-120,LBS_PER_FT,0.258
60-71016-28-144,LBS_PER_FT,0.258
60-71017-28-120,LBS_PER_FT,0.213
60-71019-28-120,LBS_PER_FT,0.189
60-71020-79-120,LBS_PER_FT,0.281
60-71021-79-120,LBS_PER_FT,0.212
60-71022-79-120,LBS_PER_FT,0.219
60-71024-74-144,LBS_PER_FT,0.175
60-71025-2R-138,LBS_PER_FT,0.06
60-71025-2R-98,LBS_PER_FT,0.059
60-71026-4E-120,LBS_PER_FT,0.102
60-71027-2A-244,LBS_PER_FT,4.3149992
60-71028-2O-118,LBS_PER_FT,0.116
60-71028-2O-126,LBS_PER_FT,0.116
60-71029-2O-98,LBS_PER_FT,0.1809959
60-71030-07-236,LBS_PER_FT,0.555
60-71030-07-244,LBS_PER_FT,0.555
60-71032-07-157,LBS_PER_FT,0.146
60-71032-07-244,LBS_PER_FT,0.146
60-7103-23-144,LBS_PER_FT,0.665
60-7103-76-144,LBS_PER_FT,0.665
60-7103-76-240,LBS_PER_FT,0.665
60-71043-S6-144,LBS_PER_FT,0.305
60-71045-S8-144,LBS_PER_FT,0.168
60-71046-S8-144,LBS_PER_FT,0.395
60-71047-S8-144,LBS_PER_FT,0.383
60-71048-S8-144,LBS_PER_FT,0.431
60-71050-S8-144,LBS_PER_FT,0.458
60-71051-28-136,LBS_PER_FT,0.139
60-71052-28-144,LBS_PER_FT,0.147
60-71053-MR-120,LBS_PER_FT,0.079
60-71055-76-120,LBS_PER_FT,0.401
60-71056-76-120,LBS_PER_FT,0.504
60-71058-77-168,LBS_PER_FT,0.427
60-71060-77-144,LBS_PER_FT,0.185
60-71061-77-197,LBS_PER_FT,0.121
60-71062-76-144,LBS_PER_FT,0.142
60-71064-79-144,LBS_PER_FT,0.951
60-71065-77-144,LBS_PER_FT,0.462
60-71066-S4-236,LBS_PER_FT,1.467
60-71068-77-144,LBS_PER_FT,0.276
60-71071-77-144,LBS_PER_FT,0.098
60-71072-77-144,LBS_PER_FT,0.107
60-71077-S3-2,LBS_PER_FT,0.0258
60-71078-S3-4,LBS_PER_FT,0.0258
60-71079-S3-6,LBS_PER_FT,0.026
60-71081-23-120,LBS_PER_FT,0.23
60-71082-2N-4,LBS_PER_FT,0.0609
60-71083-2N-2,LBS_PER_FT,0.0606
60-71084-S3-6,LBS_PER_FT,0.026
60-71090-77-120,LBS_PER_FT,0.33
60-71090-77-144,LBS_PER_FT,0.33
60-71094-07-236.22,LBS_PER_FT,0.3642
60-71095-07-236.22,LBS_PER_FT,0.344
60-71096-07-236.22,LBS_PER_FT,0.303
60-71096-07-236-22,LBS_PER_FT,0.303
60-71096-07-244,LBS_PER_FT,0.301
60-71098-46-144,LBS_PER_FT,0.457
60-71098-4S-144,LBS_PER_FT,0.457
60-71100-77-144,LBS_PER_FT,0.356
60-71101-XO-244,LBS_PER_FT,0.163
60-71104-MR-144,LBS_PER_FT,0.071
60-71105-MR-144,LBS_PER_FT,0.101
60-71106-MR-144,LBS_PER_FT,0.064
60-71107-74-138,LBS_PER_FT,0.194
60-71107-74-144,LBS_PER_FT,0.194
60-71107-74-197,LBS_PER_FT,0.194
60-71107-74-197-1,LBS_PER_FT,0.194
60-71111-ZZ-118,LBS_PER_FT,0.027
60-71112-ZZ-39,LBS_PER_FT,0.023
60-71113-2A-144,LBS_PER_FT,0.081
60-71114-23-144,LBS_PER_FT,0.188
60-71114-23-98,LBS_PER_FT,0.188
60-71114-2A-144,LBS_PER_FT,0.188
60-71114-2A-98,LBS_PER_FT,0.188
60-71115-2A-144,LBS_PER_FT,0.061
60-71117-2A-96,LBS_PER_FT,0.169
60-71119-76-144,LBS_PER_FT,0.654
60-71121-74-144,LBS_PER_FT,0.233
60-71121-7D-144,LBS_PER_FT,0.233
60-71122-4B-120,LBS_PER_FT,0.25
60-71122-4B-144,LBS_PER_FT,0.25
60-71123-46-144,LBS_PER_FT,0.958
60-71123-LJ-144,LBS_PER_FT,0.644
60-71124-23-98,LBS_PER_FT,0.098
60-71124-2A-144,LBS_PER_FT,0.066
60-71124-2A-98,LBS_PER_FT,0.098
60-71125-74-144,LBS_PER_FT,0.105
60-71126-74-113,LBS_PER_FT,0.1029991
60-71126-74-118,LBS_PER_FT,0.10749745
60-71126-74-118.11,LBS_PER_FT,0.103
60-71126-74-144,LBS_PER_FT,0.103
60-71126-74-161.41,LBS_PER_FT,0.103
60-71127-74-112,LBS_PER_FT,0.1179982
60-71127-74-118,LBS_PER_FT,0.118
60-71127-74-118-1,LBS_PER_FT,0.118
60-71127-74-161.41,LBS_PER_FT,0.118
60-71128-74-113,LBS_PER_FT,0.0849991
60-71128-74-118,LBS_PER_FT,0.085
60-71128-74-118-1,LBS_PER_FT,0.085
60-71128-74-144,LBS_PER_FT,0.085
60-71128-74-144-1,LBS_PER_FT,0.085
60-71128-74-161.41,LBS_PER_FT,0.085
60-71129-74-114,LBS_PER_FT,0.126
60-71129-74-114-1,LBS_PER_FT,0.126
60-71129-74-118,LBS_PER_FT,0.126
60-71129-74-118.11,LBS_PER_FT,0.126
60-71129-74-144,LBS_PER_FT,0.126
60-71129-74-144_2,LBS_PER_FT,0.126
60-71129-74-79,LBS_PER_FT,0.126
60-71129-74-79-1,LBS_PER_FT,0.126
60-71130-74-118,LBS_PER_FT,0.1449983
60-71130-74-118.11,LBS_PER_FT,0.145
60-71130-74-118-1,LBS_PER_FT,0.145
60-71130-74-161.41,LBS_PER_FT,0.145
60-71130-74-79,LBS_PER_FT,0.14499365
60-71131-74-141.73,LBS_PER_FT,0.124
60-71131-74-157,LBS_PER_FT,0.12399875
60-71131-74-82.68,LBS_PER_FT,0.124
60-71131-74-83,LBS_PER_FT,0.124
60-71132-74-144,LBS_PER_FT,0.121
60-71132-74-144.09,LBS_PER_FT,0.121
60-71134-4S-144,LBS_PER_FT,0.336
60-71135-77-120,LBS_PER_FT,0.291
60-71135-77-144,LBS_PER_FT,0.291
60-71136-4D-120,LBS_PER_FT,0.494
60-71136-4D-144,LBS_PER_FT,0.224
60-71136-LJ-120,LBS_PER_FT,0.494
60-71137-07-244,LBS_PER_FT,2.074
60-71141-28-288,LBS_PER_FT,0.192
60-71142-2N-6,LBS_PER_FT,0.135
60-71143-2N-6,LBS_PER_FT,0.09
60-71144-2N-2,LBS_PER_FT,0.0258
60-71145-76-144,LBS_PER_FT,0.591
60-71146-77-55,LBS_PER_FT,1.127
60-71147-77-130,LBS_PER_FT,0.333
60-71147-77-236,LBS_PER_FT,0.333
60-71147-77-244,LBS_PER_FT,0.333
60-7114-7O-144,LBS_PER_FT,0.271
60-71148-KV-236,LBS_PER_FT,0.261
60-71149-KV-236,LBS_PER_FT,0.139
60-71150-7O-157,LBS_PER_FT,0.105
60-71151-74-79,LBS_PER_FT,0.101
60-71152-ZZ-118,LBS_PER_FT,0.081
60-71153-2O-101,LBS_PER_FT,0.263
60-71155-23-315,LBS_PER_FT,0.744
60-71156-L8-120,LBS_PER_FT,0.197
60-71157-77-120,LBS_PER_FT,1.097
60-71158-S8-177,LBS_PER_FT,1.059
60-71159-76-236,LBS_PER_FT,0.445
60-71159-76-244,LBS_PER_FT,0.445
60-71161-2O-104,LBS_PER_FT,0.33
60-71162-MR-118,LBS_PER_FT,0.195
60-71162-MR-197,LBS_PER_FT,0.195
60-71163-46-88,LBS_PER_FT,0.485
60-71163-4C-88,LBS_PER_FT,0.485
60-71163-4S-88,LBS_PER_FT,0.485
60-71164-79-104,LBS_PER_FT,0.745
60-71164-79-158,LBS_PER_FT,0.745
60-71164-79-316,LBS_PER_FT,0.745
60-71164-79-48,LBS_PER_FT,0.745
60-71165-9D-144,LBS_PER_FT,0.102
60-71166-77-120,LBS_PER_FT,1.248
60-71166-77-144,LBS_PER_FT,1.475
60-71167-77-120,LBS_PER_FT,1.043
60-71168-77-144,LBS_PER_FT,0.358
60-71169-LJ-120,LBS_PER_FT,2.809
60-71170-2A-118,LBS_PER_FT,0.092
60-71170-2A-144,LBS_PER_FT,0.092
60-71170-2A-144-1,LBS_PER_FT,0.092
60-71171-2O-98,LBS_PER_FT,0.058
60-71172-23-157,LBS_PER_FT,0.112
60-7117-23-144,LBS_PER_FT,0.114
60-71173-2L-144,LBS_PER_FT,0.094
60-71173-2L-157,LBS_PER_FT,0.094
60-71175-77-144,LBS_PER_FT,0.604
60-71176-77-144,LBS_PER_FT,0.354
60-71177-4O-144,LBS_PER_FT,0.092
60-71178-77-118,LBS_PER_FT,0.172
60-71179-L1-144,LBS_PER_FT,0.183
60-71180-77-144,LBS_PER_FT,0.466
60-71181-2A-157,LBS_PER_FT,0.03399875
60-71182-2L-157,LBS_PER_FT,0.072
60-71183-2L-157,LBS_PER_FT,0.05899935
60-71184-2A-157,LBS_PER_FT,0.191
60-71185-23-157,LBS_PER_FT,0.161
60-71185-23-157_2,LBS_PER_FT,0.161
60-71186-7O-236,LBS_PER_FT,0.41299915
60-71186-7W-142,LBS_PER_FT,0.413
60-71186-7W-236,LBS_PER_FT,0.413
60-71187-77-144,LBS_PER_FT,0.317
60-71188-23-155,LBS_PER_FT,1.345
60-71189-LJ-144,LBS_PER_FT,0.141
60-71190-LJ-144,LBS_PER_FT,0.09
60-71191-43-72,LBS_PER_FT,0.175
60-71192-43-72,LBS_PER_FT,0.073
60-71193-43-72,LBS_PER_FT,0.104
60-71193-43-72-1,LBS_PER_FT,0.104
60-71194-LD-144,LBS_PER_FT,0.368
60-71195-S2-32,LBS_PER_FT,0.04729935
60-71195-S2-38,LBS_PER_FT,0.422
60-71195-S2-72,LBS_PER_FT,0.086
60-71196-76-144,LBS_PER_FT,0.679
60-71196-77-144,LBS_PER_FT,0.679
60-71197-77-144,LBS_PER_FT,0.161
60-71198-43-72,LBS_PER_FT,0.175
60-71199-74-144,LBS_PER_FT,0.156
60-71200-2A-144,LBS_PER_FT,0.196
60-71201-S8-118,LBS_PER_FT,0.5045
60-71202-23-244,LBS_PER_FT,0.717
60-71204-23-144,LBS_PER_FT,0.867
60-71204-2A-144,LBS_PER_FT,0.867
60-71204-77-144,LBS_PER_FT,0.867
60-71205-23-118,LBS_PER_FT,0.46
60-71206-77-144,LBS_PER_FT,0.14
60-71207-77-144,LBS_PER_FT,0.109
60-71209-2L-98,LBS_PER_FT,0.12
60-71210-07-244,LBS_PER_FT,0.89
60-71211-E3-165,LBS_PER_FT,0.346
60-71212-2O-144,LBS_PER_FT,0.352
60-71213-P3-237,LBS_PER_FT,3.086
60-71214-09-241,LBS_PER_FT,0.1064
60-71215-09-186,LBS_PER_FT,0.1263
60-71216-09-186,LBS_PER_FT,0.244
60-7121-76-144,LBS_PER_FT,0.114
60-71217-77-252,LBS_PER_FT,0.204
60-7121-7O-240,LBS_PER_FT,0.114
60-71218-77-144,LBS_PER_FT,0.613
60-71220-LJ-144,LBS_PER_FT,0.333
60-71221-77-144,LBS_PER_FT,0.716
60-71222-77-144,LBS_PER_FT,1.44
60-71223-46-120,LBS_PER_FT,0.235
60-71223-46-144,LBS_PER_FT,0.235
60-71224-77-144,LBS_PER_FT,0.188
60-71225-4S-144,LBS_PER_FT,0.41
60-71226-77-120,LBS_PER_FT,0.919
60-71227-77-120,LBS_PER_FT,0.729
60-71228-77-144,LBS_PER_FT,0.772
60-71229-77-144,LBS_PER_FT,0.4
60-71230-LJ-144,LBS_PER_FT,1.15
60-71-23-144,LBS_PER_FT,0.215
60-71231-77-144,LBS_PER_FT,0.708
60-71231-77-170,LBS_PER_FT,0.708
60-71-23-240,LBS_PER_FT,0.215
60-71232-77-144,LBS_PER_FT,0.373
60-71233-46-144,LBS_PER_FT,0.37
60-71234-07-118,LBS_PER_FT,2.557
60-71234-07-236,LBS_PER_FT,2.557
60-71235-07-244,LBS_PER_FT,0.338
60-71235-XO-118,LBS_PER_FT,0.7414
60-71236-07-236.22,LBS_PER_FT,0.255
60-71236-77-118,LBS_PER_FT,0.255
60-71236-77-144,LBS_PER_FT,0.255
60-71237-LJ-144,LBS_PER_FT,0.394
60-71238-77-144,LBS_PER_FT,1.075
60-71239-77-120,LBS_PER_FT,0.273
60-71239-77-144,LBS_PER_FT,0.273
60-71240-46-144,LBS_PER_FT,0.083
60-71240-4D-144,LBS_PER_FT,0.083
60-71241-23-28,LBS_PER_FT,0.12
60-71242-23-35,LBS_PER_FT,0.595
60-71243-77-28,LBS_PER_FT,0.183
60-71244-07-236.22,LBS_PER_FT,0.258
60-71244-07-28,LBS_PER_FT,0.258
60-71244-77-28,LBS_PER_FT,0.258
60-71245-77-28,LBS_PER_FT,0.297
60-71246-77-28,LBS_PER_FT,0.335
60-71247-79-120,LBS_PER_FT,0.108
60-71248-Z3-120,LBS_PER_FT,15.4
60-71249-77-244,LBS_PER_FT,0.587
60-71250-77-244,LBS_PER_FT,0.165
60-71251-77-244,LBS_PER_FT,0.272
60-71252-77-244,LBS_PER_FT,0.222
60-71253-77-244,LBS_PER_FT,0.208
60-71254-23-244,LBS_PER_FT,0.168
60-71254-23-28,LBS_PER_FT,0.169
60-71255-23-16,LBS_PER_FT,0.183
60-71255-23-236,LBS_PER_FT,0.181
60-71256-23-30,LBS_PER_FT,0.19
60-71257-23-28,LBS_PER_FT,0.0292
60-71258-23-16,LBS_PER_FT,0.923
60-71259-23-10,LBS_PER_FT,0.079
60-71260-23-28,LBS_PER_FT,0.214
60-71261-23-26,LBS_PER_FT,0.335
60-71262-23-17,LBS_PER_FT,0.652
60-71263-23-24,LBS_PER_FT,0.857
60-71264-77-18,LBS_PER_FT,0.145
60-71265-07-236,LBS_PER_FT,0.168
60-71265-07-49,LBS_PER_FT,0.169
60-71265-77-49,LBS_PER_FT,0.169
60-71266-77-02,LBS_PER_FT,0.221
60-71267-07-236.22,LBS_PER_FT,0.461
60-71267-07-244,LBS_PER_FT,0.461
60-71267-07-244_2,LBS_PER_FT,0.461
60-71267-77-18,LBS_PER_FT,0.462
60-71267-77-30,LBS_PER_FT,0.4621512
60-71268-77-18,LBS_PER_FT,0.528
60-71269-07-41,LBS_PER_FT,0.826
60-71269-77-41,LBS_PER_FT,0.8260148
60-71270-07-18,LBS_PER_FT,0.881
60-71270-77-18,LBS_PER_FT,0.880964
60-71271-23-244,LBS_PER_FT,0.461
60-71271-23-5,LBS_PER_FT,0.462
60-71272-07-25,LBS_PER_FT,0.403
60-71272-77-25,LBS_PER_FT,0.403
60-71273-23-08,LBS_PER_FT,0.341
60-71274-23-144,LBS_PER_FT,0.132
60-71274-23-30,LBS_PER_FT,0.132
60-71275-23-53,LBS_PER_FT,0.173
60-71276-6B-126,LBS_PER_FT,0.029
60-71276-6B-144,LBS_PER_FT,0.029
60-71277-79-149_6,LBS_PER_FT,1.301
60-71278-77-144,LBS_PER_FT,0.916
60-71279-2O-236,LBS_PER_FT,0.064
60-71279-2O-63,LBS_PER_FT,0.064
60-71279-2O-71,LBS_PER_FT,0.064
60-71279-XO-118,LBS_PER_FT,0.8
60-71281-77-244,LBS_PER_FT,0.739
60-71282-07-244,LBS_PER_FT,0.631
60-71282-07-47,LBS_PER_FT,0.631
60-71283-07-118,LBS_PER_FT,0.624
60-71283-07-244,LBS_PER_FT,0.624
60-71283-07-98,LBS_PER_FT,0.624
60-71284-3A-72,LBS_PER_FT,0.416
60-71285-23-236,LBS_PER_FT,0.435
60-71286-23-244,LBS_PER_FT,0.295
60-71287-23-118,LBS_PER_FT,0.477
60-71287-23-244,LBS_PER_FT,0.477
60-71288-23-244,LBS_PER_FT,0.591
60-71289-4G-132,LBS_PER_FT,0.057
60-71290-23-118,LBS_PER_FT,0.298
60-71290-23-244,LBS_PER_FT,0.298
60-71291-07-244,LBS_PER_FT,1.463
60-71292-LJ-144,LBS_PER_FT,0.176
60-71293-XH-244,LBS_PER_FT,0.759
60-71294-0K-244,LBS_PER_FT,1.275
60-71295-0K-244,LBS_PER_FT,0.53
60-71296-0K-244,LBS_PER_FT,0.389
60-71297-23-244,LBS_PER_FT,0.2249
60-71298-A6-39,LBS_PER_FT,0.279
60-71298-A6-51,LBS_PER_FT,0.279
60-71299-A6-39,LBS_PER_FT,0.349
60-71299-A6-51,LBS_PER_FT,0.349
60-71300-A6-39,LBS_PER_FT,0.738
60-71301-A6-39,LBS_PER_FT,0.738
60-71302-23-118,LBS_PER_FT,0.383
60-71302-23-236,LBS_PER_FT,0.383
60-71303-23-118,LBS_PER_FT,1.426
60-71303-23-236,LBS_PER_FT,1.426
60-71304-23-144,LBS_PER_FT,0.502
60-71305-07-144,LBS_PER_FT,0.2285
60-71306-A6-236,LBS_PER_FT,0.065
60-71306-A7-236,LBS_PER_FT,0.065
60-71307-A5-118,LBS_PER_FT,0.021
60-71308-A5-236,LBS_PER_FT,0.04
60-7146-7W-157,LBS_PER_FT,0.672
60-7155-66-144,LBS_PER_FT,0.166
60-7158-76-144,LBS_PER_FT,0.855
60-7158-76-240,LBS_PER_FT,0.855
60-7162-76-144,LBS_PER_FT,1.025
60-71-66-144,LBS_PER_FT,0.215
60-7166-77-120,LBS_PER_FT,0.761
60-7169-76-144,LBS_PER_FT,0.368
60-717-23-230,LBS_PER_FT,1.562
60-7173-76-144,LBS_PER_FT,0.326
60-7175-76-144,LBS_PER_FT,0.314
60-71-76-144,LBS_PER_FT,0.215
60-7176-76-144,LBS_PER_FT,0.191
60-7176-7O-144,LBS_PER_FT,0.191
60-7191-23-144,LBS_PER_FT,2.789
60-719-23-144,LBS_PER_FT,0.122
60-7194-23-168,LBS_PER_FT,0.247
60-7194-2O-96,LBS_PER_FT,0.247
60-7196-76-120,LBS_PER_FT,0.248
60-7196-76-144,LBS_PER_FT,0.248
60-7196-76-240,LBS_PER_FT,0.248
60-7197-23-144,LBS_PER_FT,0.315
60-7197-23-150,LBS_PER_FT,0.315
60-7197-23-250,LBS_PER_FT,0.315
60-7197-76-144,LBS_PER_FT,0.315
60-7197-76-180,LBS_PER_FT,0.315
60-7199-2O-144,LBS_PER_FT,0.322
60-7199-76-144,LBS_PER_FT,0.322
60-7199-7O-144,LBS_PER_FT,0.322
60-7199-7O-220,LBS_PER_FT,0.322
6071-OG,LBS_PER_FT,130.9
60-720-23-144,LBS_PER_FT,0.1
60-720-76-144,LBS_PER_FT,0.1
60-7210-23-144,LBS_PER_FT,0.317
60-7211-23-180,LBS_PER_FT,0.43
60-7215-2O-144,LBS_PER_FT,0.396
60-7216-76-240,LBS_PER_FT,0.961
60-7218-76-120,LBS_PER_FT,0.422
60-72-23-144,LBS_PER_FT,0.281
60-7224-77-144,LBS_PER_FT,0.209
60-7225-76-144,LBS_PER_FT,0.608
60-7226-76-144,LBS_PER_FT,0.52
60-7228-76-144,LBS_PER_FT,0.162
60-7230-E3-144,LBS_PER_FT,0.271
60-7230-EO-120,LBS_PER_FT,0.271
60-7230-EO-84,LBS_PER_FT,0.271
60-7230-EO-85,LBS_PER_FT,0.271
60-7230-EO-91,LBS_PER_FT,0.271
60-7230-EO-96,LBS_PER_FT,0.271
60-7232-77-168,LBS_PER_FT,2.462
60-7237-76-144,LBS_PER_FT,0.21
60-7239-09-144,LBS_PER_FT,0.374
60-7239-23-144,LBS_PER_FT,0.374
60-7239-28-144,LBS_PER_FT,0.374
60-7239-66-144,LBS_PER_FT,0.374
60-7239-76-144,LBS_PER_FT,0.374
60-7239-77-144,LBS_PER_FT,0.374
60-7239-7O-144,LBS_PER_FT,0.374
60-7244-23-144,LBS_PER_FT,0.348
60-7248-7O-120,LBS_PER_FT,0.191
60-7250-28-144,LBS_PER_FT,0.078
60-726-23-128,LBS_PER_FT,0.197
60-726-23-144,LBS_PER_FT,0.199
60-726-23-144-1,LBS_PER_FT,0.197
60-7265-E8-144,LBS_PER_FT,0.979
60-72-66-120,LBS_PER_FT,0.281
60-72-66-144,LBS_PER_FT,0.281
60-7266-77-95,LBS_PER_FT,1.025
60-7266-E3-144,LBS_PER_FT,1.025
60-7266-E8-144,LBS_PER_FT,1.025
60-726-76-144,LBS_PER_FT,0.197
60-726-7O-144,LBS_PER_FT,0.197
60-7268-66-120,LBS_PER_FT,0.042
60-7268-66-144,LBS_PER_FT,0.042
60-72-6B-96,LBS_PER_FT,0.281
60-72-6D-144,LBS_PER_FT,0.281
60-72-6O-144,LBS_PER_FT,0.281
60-72-6O-96,LBS_PER_FT,0.281
60-7272-23-144,LBS_PER_FT,2.897
60-7272-23-98,LBS_PER_FT,2.897
60-7279-23-144,LBS_PER_FT,0.892
60-7282-76-204,LBS_PER_FT,1.034
60-7286-77-144,LBS_PER_FT,1.535
60-72-95-144,LBS_PER_FT,0.281
60-7295-7O-120,LBS_PER_FT,0.127
60-7296-23-144,LBS_PER_FT,0.988
60-7296-28-120,LBS_PER_FT,0.988
60-7300-76-144,LBS_PER_FT,0.235
60-7300-77-144,LBS_PER_FT,0.235
60-7303-76-187,LBS_PER_FT,2.686
60-7303-76-192,LBS_PER_FT,2.686
60-730-66-144,LBS_PER_FT,0.43
60-7306-76-144,LBS_PER_FT,0.245
60-730-76-144,LBS_PER_FT,0.43
60-7312-23-125,LBS_PER_FT,0.356
60-7312-23-144,LBS_PER_FT,0.356
60-7312-23-159,LBS_PER_FT,0.356
60-7312-23-164,LBS_PER_FT,0.356
60-7312-23-168,LBS_PER_FT,0.356
60-7312-23-171,LBS_PER_FT,0.356
60-7312-23-174,LBS_PER_FT,0.356
60-7312-23-180,LBS_PER_FT,0.356
60-7312-23-99,LBS_PER_FT,0.356
60-7313-76-240,LBS_PER_FT,0.4
60-7316-2O-108,LBS_PER_FT,0.964
60-7316-77-144,LBS_PER_FT,0.964
60-7317-76-144,LBS_PER_FT,0.115
60-7318-76-144,LBS_PER_FT,0.682
60-7320-23-144,LBS_PER_FT,0.264
60-7323-76-144,LBS_PER_FT,0.526
60-7326-23-115,LBS_PER_FT,0.196
60-7326-23-144,LBS_PER_FT,0.196
60-7329-76-144,LBS_PER_FT,1.9
60-7330-76-144,LBS_PER_FT,0.522
60-7330-76-240,LBS_PER_FT,0.522
60-7330-7O-144,LBS_PER_FT,0.522
60-7330-7O-240,LBS_PER_FT,0.522
60-7331-77-144,LBS_PER_FT,0.592
60-7333-76-144,LBS_PER_FT,1.298
60-7333-77-144,LBS_PER_FT,1.298
60-7333-79-144,LBS_PER_FT,1.298
60-7338-76-144,LBS_PER_FT,0.415
60-7338-7O-144,LBS_PER_FT,0.415
60-7342-79-144,LBS_PER_FT,0.626
60-7343-76-144,LBS_PER_FT,0.084
60-7349-23-144,LBS_PER_FT,0.295
60-7350-28-144,LBS_PER_FT,0.235
60-7352-76-144,LBS_PER_FT,2.496
60-7356-09-144,LBS_PER_FT,0.221
60-7358-76-120,LBS_PER_FT,0.348
60-7358-76-144,LBS_PER_FT,0.348
60-736-2O-144,LBS_PER_FT,0.347
60-7379-23-144,LBS_PER_FT,0.07
60-738-23-120,LBS_PER_FT,0.368
60-7383-76-144,LBS_PER_FT,0.478
60-7383-76-240,LBS_PER_FT,0.478
60-7383-7O-240,LBS_PER_FT,0.478
60-738-76-144,LBS_PER_FT,0.368
60-738-76-240,LBS_PER_FT,0.368
60-738-76-96,LBS_PER_FT,0.368
60-7387-77-144,LBS_PER_FT,0.332
